Unq_ID,DataOrigin,Trait,OLDTrait,LifeStage,Sex,TraitDef,OLDTraitDef,RearTemp,AmbientTemp,TraitValueSI,OLDTraitValueSI,TraitUnitSI,OLDTraitUnit,TotalTime,ErrorPosSI,ErrorNegSI,ErrorUnitSI,Replicates,Cohort (n),Labfield,Location ,Genus,Species,Citation,FigureTable,Notes,,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,12700113.85,0.99322,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,6567263.807,0.98693,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,4435664.421,0.98071,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,6738497.322,0.98726,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,2260524.814,0.9625,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,4405680.429,0.98058,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,4435664.421,0.98071,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,2730247.919,0.96885,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,2289771.645,0.96297,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,6781352.816,0.98734,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,1248941.092,0.93316,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,12871549.88,0.99331,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,12871549.88,0.99331,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,6438323.784,0.98667,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,4320292.374,0.9802,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,6351964.834,0.98649,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,4261586.763,0.97993,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,6351964.834,0.98649,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,3153051.099,0.97297,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,12352732.42,0.99303,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",26,2088256.37,0.95947,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,5012263.952,0.98291,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,2894361.342,0.97059,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,1244122.353,0.93291,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,2894361.342,0.97059,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,5701371.741,0.98496,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,5614842.45,0.98473,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,2851054.172,0.97015,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,1843337.401,0.95421,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,2634803.209,0.96774,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,5183540.244,0.98347,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,5096475.679,0.98319,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,1019574.552,0.91875,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,2332770.96,0.96364,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,2376028.53,0.96429,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,5530881.075,0.9845,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
