Unq_ID,DataOrigin,TraitName,OLDTrait,LifeStage,Sex,TraitDef,OLDTraitDef,RearTemp,AmbientTemp,TraitValue,OLDTraitValueSI,TraitUnit,OLDTraitUnit,ErrorPosSI,ErrorNegSI,ErrorUnitSI,Replicates,Cohort (n),Labfield,Location ,Genus,Species,Citation,FigureTable,Notes,,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,15.36,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,15.54,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,16.09,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,16.64,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,17.73,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,18.46,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,19.37,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,20.01,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,21.11,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,22.02,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,22.84,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,24.3,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,25.58,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,28.86,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,30.41,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,32.69,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,33.97,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,27,36.44,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,0.49,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,1.4,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,2.31,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,2.31,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,3.22,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,4.05,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,5.14,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,6.51,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,7.88,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,8.06,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,8.52,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,9.15,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,9.7,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,10.25,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,10.71,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,12.35,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,13.26,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,13.53,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,14.45,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,15.63,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,16.36,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,18.28,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,18.55,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,19.1,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,20.47,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,20.47,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,21.56,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,22.48,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,23.39,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,23.75,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,24.76,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,25.49,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,25.3,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,26.58,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,27.86,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,29.5,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,32.51,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,34.43,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,36.07,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,37.07,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,38.44,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,39.99,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,41.09,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,42.46,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,44.28,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,45.83,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,47.75,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
248,Natcha ,Longevity,,,,Time at each survivorship measured,,28,30,49.67,days,,,,,,,,Lab,Peru,Aedes,aegypti,"Couret et al, 2014",Fig. 6,Time as a function of survivorship (ID238),,,,,,,
88,Sadie (Dengue_prelim_usable),Mortality Rate ,,Adult,Female,Calculated mortality rate for female mosquitoes,mortality rate for female mosquitoes,25,10,8.78E-07,0.07585,1/s,1/days,0.00519,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 4,,,,,,,,
88,Sadie (Dengue_prelim_usable),Mortality Rate ,,Adult,Female,Calculated mortality rate for female mosquitoes,mortality rate for female mosquitoes,25,10,1.06E-06,0.09169,1/s,1/days,0.00728,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 4,,,,,,,,
88,Sadie (Dengue_prelim_usable),Mortality Rate ,,Adult,Female,Calculated mortality rate for female mosquitoes,mortality rate for female mosquitoes,25,15,4.18E-07,0.03608,1/s,1/days,0.00318,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 4,,,,,,,,
88,Sadie (Dengue_prelim_usable),Mortality Rate ,,Adult,Female,Calculated mortality rate for female mosquitoes,mortality rate for female mosquitoes,25,17,3.78E-07,0.03266,1/s,1/days,0.00407,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 4,,,,,,,,
88,Sadie (Dengue_prelim_usable),Mortality Rate ,,Adult,Female,Calculated mortality rate for female mosquitoes,mortality rate for female mosquitoes,25,20,4.88E-07,0.04216,1/s,1/days,0.00308,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 4,,,,,,,,
88,Sadie (Dengue_prelim_usable),Mortality Rate ,,Adult,Female,Calculated mortality rate for female mosquitoes,mortality rate for female mosquitoes,25,22,4.30E-07,0.03718,1/s,1/days,0.00584,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 4,,,,,,,,
88,Sadie (Dengue_prelim_usable),Mortality Rate ,,Adult,Female,Calculated mortality rate for female mosquitoes,mortality rate for female mosquitoes,25,26,3.52E-07,0.03043,1/s,1/days,0.00342,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 4,,,,,,,,
88,Sadie (Dengue_prelim_usable),Mortality Rate ,,Adult,Female,Calculated mortality rate for female mosquitoes,mortality rate for female mosquitoes,25,28,3.14E-07,0.02709,1/s,1/days,0.00227,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 4,,,,,,,,
88,Sadie (Dengue_prelim_usable),Mortality Rate ,,Adult,Female,Calculated mortality rate for female mosquitoes,mortality rate for female mosquitoes,25,31,5.08E-07,0.04391,1/s,1/days,0.00305,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 4,,,,,,,,
88,Sadie (Dengue_prelim_usable),Mortality Rate ,,Adult,Female,Calculated mortality rate for female mosquitoes,mortality rate for female mosquitoes,25,32,3.95E-07,0.03417,1/s,1/days,0.00202,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 4,,,,,,,,
88,Sadie (Dengue_prelim_usable),Mortality Rate ,,Adult,Female,Calculated mortality rate for female mosquitoes,mortality rate for female mosquitoes,25,33,5.14E-07,0.04438,1/s,1/days,0.00248,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 4,,,,,,,,
88,Sadie (Dengue_prelim_usable),Mortality Rate ,,Adult,Female,Calculated mortality rate for female mosquitoes,mortality rate for female mosquitoes,25,33,5.77E-07,0.04983,1/s,1/days,0.00384,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 4,,,,,,,,
88,Sadie (Dengue_prelim_usable),Egg/Female/Day,EFD,,,"the average number of eggs laid by each female vector per day, assuming this is constant throughout the adult lifespan",calculated vales of the average number of oviposition rate,25,15,0.3548,4.11E-06,eggs/female/day,rate of eggs per day per female(s),,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
89,Sadie (Dengue_prelim_usable),Egg/Female/Day,EFD,,,"the average number of eggs laid by each female vector per day, assuming this is constant throughout the adult lifespan",calculated vales of the average number of oviposition rate,25,17,1.1208,1.30E-05,eggs/female/day,rate of eggs per day per female(s),,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
89,Sadie (Dengue_prelim_usable),Egg/Female/Day,EFD,,,"the average number of eggs laid by each female vector per day, assuming this is constant throughout the adult lifespan",calculated vales of the average number of oviposition rate,25,20,3.3668,3.90E-05,eggs/female/day,rate of eggs per day per female(s),,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
89,Sadie (Dengue_prelim_usable),Egg/Female/Day,EFD,,,"the average number of eggs laid by each female vector per day, assuming this is constant throughout the adult lifespan",calculated vales of the average number of oviposition rate,25,22,3.5931,4.16E-05,eggs/female/day,rate of eggs per day per female(s),,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
89,Sadie (Dengue_prelim_usable),Egg/Female/Day,EFD,,,"the average number of eggs laid by each female vector per day, assuming this is constant throughout the adult lifespan",calculated vales of the average number of oviposition rate,25,26,6.9847,8.08E-05,eggs/female/day,rate of eggs per day per female(s),,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
89,Sadie (Dengue_prelim_usable),Egg/Female/Day,EFD,,,"the average number of eggs laid by each female vector per day, assuming this is constant throughout the adult lifespan",calculated vales of the average number of oviposition rate,25,28,7.5997,8.80E-05,eggs/female/day,rate of eggs per day per female(s),,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
89,Sadie (Dengue_prelim_usable),Egg/Female/Day,EFD,,,"the average number of eggs laid by each female vector per day, assuming this is constant throughout the adult lifespan",calculated vales of the average number of oviposition rate,25,31,9.5762,0.000110836,eggs/female/day,rate of eggs per day per female(s),,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
89,Sadie (Dengue_prelim_usable),Egg/Female/Day,EFD,,,"the average number of eggs laid by each female vector per day, assuming this is constant throughout the adult lifespan",calculated vales of the average number of oviposition rate,25,32,7.277,8.42E-05,eggs/female/day,rate of eggs per day per female(s),,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
89,Sadie (Dengue_prelim_usable),Egg/Female/Day,EFD,,,"the average number of eggs laid by each female vector per day, assuming this is constant throughout the adult lifespan",calculated vales of the average number of oviposition rate,25,33,11.224,0.000129907,eggs/female/day,rate of eggs per day per female(s),,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
89,Sadie (Dengue_prelim_usable),Egg/Female/Day,EFD,,,"the average number of eggs laid by each female vector per day, assuming this is constant throughout the adult lifespan",calculated vales of the average number of oviposition rate,25,33,7.2745,8.42E-05,eggs/female/day,rate of eggs per day per female(s),,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
89,Sadie (Dengue_prelim_usable),Gonotrophic Cycle Length,Gonotrophic cycle length,,,First day of oviposition (day of first egg laid),First day of oviposition,25,15,2592000,30,s,Day first egg laid,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
90,Sadie (Dengue_prelim_usable),Gonotrophic Cycle Length,Gonotrophic cycle length,,,First day of oviposition (day of first egg laid),First day of oviposition,25,17,1296000,15,s,Day first egg laid,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
90,Sadie (Dengue_prelim_usable),Gonotrophic Cycle Length,Gonotrophic cycle length,,,First day of oviposition (day of first egg laid),First day of oviposition,25,20,604800,7,s,Day first egg laid,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
90,Sadie (Dengue_prelim_usable),Gonotrophic Cycle Length,Gonotrophic cycle length,,,First day of oviposition (day of first egg laid),First day of oviposition,25,22,432000,5,s,Day first egg laid,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
90,Sadie (Dengue_prelim_usable),Gonotrophic Cycle Length,Gonotrophic cycle length,,,First day of oviposition (day of first egg laid),First day of oviposition,25,26,432000,5,s,Day first egg laid,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
90,Sadie (Dengue_prelim_usable),Gonotrophic Cycle Length,Gonotrophic cycle length,,,First day of oviposition (day of first egg laid),First day of oviposition,25,28,518400,6,s,Day first egg laid,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
90,Sadie (Dengue_prelim_usable),Gonotrophic Cycle Length,Gonotrophic cycle length,,,First day of oviposition (day of first egg laid),First day of oviposition,25,31,432000,5,s,Day first egg laid,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
90,Sadie (Dengue_prelim_usable),Gonotrophic Cycle Length,Gonotrophic cycle length,,,First day of oviposition (day of first egg laid),First day of oviposition,25,32,518400,6,s,Day first egg laid,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
90,Sadie (Dengue_prelim_usable),Gonotrophic Cycle Length,Gonotrophic cycle length,,,First day of oviposition (day of first egg laid),First day of oviposition,25,33,432000,5,s,Day first egg laid,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
90,Sadie (Dengue_prelim_usable),Gonotrophic Cycle Length,Gonotrophic cycle length,,,First day of oviposition (day of first egg laid),First day of oviposition,25,33,518400,6,s,Day first egg laid,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Table 5,,,,,,,,
90,Sadie (Dengue_prelim_usable),Mortality Rate ,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,10,0.09,1.06E-06,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,1.06E-06,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,15,0.02,2.63E-07,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,2.63E-07,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,20,0.02,2.46E-07,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,2.46E-07,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,25,0.02,2.00E-07,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,2.00E-07,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,30,0.01,1.29E-07,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,1.29E-07,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,34,0.05,6.14E-07,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,6.14E-07,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,11,0.09,1.03E-06,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,1.03E-06,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,11,0.07,8.06E-07,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,8.06E-07,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,15,0.02,2.36E-07,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,2.36E-07,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,17,0.02,1.84E-07,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,1.84E-07,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,20,0.03,3.22E-07,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,3.22E-07,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,22,0.02,2.47E-07,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,2.47E-07,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,26,0.01,1.53E-07,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,1.53E-07,,,,,,,
